Inspection_ID,Inspection_Date,DBA_Name,AKA_Name,License,Facility_Type,Risk,Address,City,State,Zip,Inspection_Type,Results,Latitude,Longitude,Location,Facility_Type_Clean,criticalCount,seriousCount,minorCount,pass_flag,fail_flag,pastFail,pastCritical,pastSerious,pastMinor,timeSinceLast,firstRecord,ID,LICENSE_ID,ACCOUNT_NUMBER,LEGAL_NAME,DOING_BUSINESS_AS_NAME,ADDRESS,CITY,STATE,ZIP_CODE,WARD,PRECINCT,WARD_PRECINCT,POLICE_DISTRICT,LICENSE_CODE,LICENSE_DESCRIPTION,BUSINESS_ACTIVITY_ID,BUSINESS_ACTIVITY,LICENSE_NUMBER,APPLICATION_TYPE,LICENSE_TERM_START_DATE,LICENSE_TERM_EXPIRATION_DATE,LICENSE_STATUS,LATITUDE,LONGITUDE,minDate,maxDate,ageAtInspection,consumption_on_premises_incidental_activity,tobacco,package_goods,outdoor_patio,public_place_of_amusement,limited_business_license,childrens_services_facility_license,tavern,regulated_business_license,filling_station,caterers_liquor_license,mobile_food_license,precipIntensity,temperatureMax,windSpeed,humidity,heat_burglary,heat_garbage,heat_sanitation,criticalFound
509350,2011-10-03,MARATHON,MARATHON,67714,Grocery Store,Risk 3 (Low),4710 S ARCHER AVE ,CHICAGO,IL,60632,Canvass,Fail,41.80801300518807,-87.71437962341568,"(41.80801300518807, -87.71437962341568)",Other,0,1,4,0,1,0,0,0,0,2,1,67714-20110616,2090013,20820,"B AND J ARCHER STATION, LTD.",ARCHER B.P.,4710 S ARCHER AVE,CHICAGO,IL,60632,14,13,14-13,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,67714,RENEW,2011-06-16,2013-06-15,AAI,41.808013005,-87.714379623,2002-08-16,2019-06-15,9.136986301369863,0,1,0,0,0,0,0,0,0,1,0,0,0.0020700000000000002,56.89666666666667,14.523333333333333,0.6766666666666667,3.1553277388371033,10.59866892104973,5.607563635211507,0
509351,2011-10-04,GEORGIS CATERING,GEORGIS CATERING/NIC & BUDDIES DELI,69016,Restaurant,Risk 1 (High),6339 S CENTRAL AVE ,CHICAGO,IL,60638,Canvass,Pass,41.77692357061871,-87.76153684657976,"(41.77692357061871, -87.76153684657976)",Restaurant,0,0,6,1,0,0,0,0,0,2,1,69016-20100116,2005145,21097,GEORGIS INC,GEORGIS CATERING,6339 S CENTRAL AVE  1,CHICAGO,IL,60638,13,49,13-49,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,69016,RENEW,2010-01-16,2012-01-15,AAI,41.776923571,-87.761536847,2002-02-16,2020-01-15,9.635616438356164,0,0,0,0,0,0,0,0,0,0,0,0,3.6333333333333335e-4,59.866666666666674,9.746666666666668,0.6666666666666666,2.909548655159126,13.697695313126466,9.200158338836562,0
509352,2011-10-04,HACIENDA PUEBLO VIEJO,HACIENDA PUEBLO VIEJO,1697824,Restaurant,Risk 1 (High),5728 S ARCHER AVE ,CHICAGO,IL,60638,Canvass,Fail,41.79689999850765,-87.75543001827512,"(41.79689999850765, -87.75543001827512)",Restaurant,0,1,6,0,1,0,0,0,0,2,1,1697824-20100116,2006949,303962,"FIESTA MEXICO, INC.",HACIENDA PUEBLO VIEJO,5728 S ARCHER AVE,CHICAGO,IL,60638,14,34,14-34,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1697824,RENEW,2010-01-16,2012-01-15,AAI,41.796899999,-87.755430018,2006-05-31,2016-01-15,5.347945205479452,0,0,0,0,0,0,0,0,0,0,0,0,3.6333333333333335e-4,59.866666666666674,9.746666666666668,0.6666666666666666,17.748142755500414,18.976301370331182,0.1455402488999354,0
509354,2011-10-06,DOT COM,DOT COM,1517098,Restaurant,Risk 2 (Medium),5700 S CICERO ,CHICAGO,IL,60638,Canvass,Pass,41.789329323265385,-87.74164564419637,"(41.789329323265385, -87.74164564419637)",Restaurant,0,0,2,1,0,0,0,0,0,2,1,1517098-20100116,2006140,216264,"MAC ONE, INC.",DOT COM,5700 S CICERO AVE CA-13,CHICAGO,IL,60638,23,8,23-8,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1517098,RENEW,2010-01-16,2012-01-15,AAI,41.789329323,-87.741645644,2004-09-09,2018-01-15,7.076712328767123,1,0,0,0,0,0,0,0,0,0,0,0,0,69.17666666666666,4.5,0.6466666666666666,1.7751587643336222,0.8272693288279803,1.2254988273038012,0
509355,2011-10-06,LET THEM EAT CAKE,LET THEM EAT CAKE,1357352,Restaurant,Risk 2 (Medium),5700 S CICERO ,CHICAGO,IL,60638,Canvass,Pass,41.789329323265385,-87.74164564419637,"(41.789329323265385, -87.74164564419637)",Restaurant,0,0,1,1,0,0,0,0,0,2,1,1357352-20100116,2006130,216264,"MAC ONE, INC.",Let Them Eat Cake,5700 S CICERO AVE B05,CHICAGO,IL,60638,23,8,23-8,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1357352,RENEW,2010-01-16,2012-01-15,AAI,41.789329323,-87.741645644,2003-07-25,2018-01-15,8.205479452054794,1,0,0,0,0,0,0,0,0,0,0,0,0,69.17666666666666,4.5,0.6466666666666666,1.7751587643336222,0.8272693288279803,1.2254988273038012,0
509356,2011-10-06,SPRIGS,SPRIGS,1358601,Restaurant,Risk 2 (Medium),5700 S CICERO ,CHICAGO,IL,60638,Canvass,Pass,41.789329323265385,-87.74164564419637,"(41.789329323265385, -87.74164564419637)",Restaurant,0,0,2,1,0,0,0,0,0,2,1,1358601-20100116,2006133,216264,"MAC ONE, INC.",SPRIGS,5700 S CICERO AVE  CB,CHICAGO,IL,60638,23,8,23-8,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1358601,RENEW,2010-01-16,2012-01-15,AAI,41.789329323,-87.741645644,2003-07-21,2018-01-15,8.216438356164383,0,0,0,0,0,0,0,0,0,0,0,0,0,69.17666666666666,4.5,0.6466666666666666,1.7751587643336222,0.8272693288279803,1.2254988273038012,0
509357,2011-10-06,MANNY'S EXPRESS MIDWAY,MANNY'S EXPRESS MIDWAY,1358598,Restaurant,Risk 2 (Medium),5700 S CICERO AVE ,CHICAGO,IL,60638,Canvass,Pass,41.789329323265385,-87.74164564419637,"(41.789329323265385, -87.74164564419637)",Restaurant,0,0,3,1,0,0,0,0,0,2,1,1358598-20100116,2006132,216264,"MAC ONE, INC.",MANNY'S EXPRESS MIDWAY,5700 S CICERO AVE  CB,CHICAGO,IL,60638,23,8,23-8,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1358598,RENEW,2010-01-16,2012-01-15,AAI,41.789329323,-87.741645644,2003-07-21,2018-01-15,8.216438356164383,0,0,0,0,0,0,0,0,0,0,0,0,0,69.17666666666666,4.5,0.6466666666666666,1.7751587643336222,0.8272693288279803,1.2254988273038012,0
509360,2011-10-07,BOHICA RESTAURANT,BOHICA RESTAURANT,1878456,Restaurant,Risk 1 (High),5518 S ARCHER AVE ,CHICAGO,IL,60638,Canvass,Pass,41.79812662454975,-87.74741651396842,"(41.79812662454975, -87.74741651396842)",Restaurant,0,0,3,1,0,0,0,0,0,2,1,1878456-20100116,2007377,324568,"BOHICA, INC.",BOHICA RESTAURANT,5518 S ARCHER AVE  D,CHICAGO,IL,60638,14,34,14-34,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1878456,RENEW,2010-01-16,2012-01-15,AAI,41.798126625,-87.747416514,2008-06-27,2014-01-15,3.2794520547945205,1,0,0,0,0,0,0,0,0,0,0,0,0,73.16666666666667,4.726666666666667,0.6233333333333333,12.581468562082287,5.3562000117383635,1.6351993742413298,0
509361,2011-10-07,7-ELEVEN,7-ELEVEN,1646236,Grocery Store,Risk 2 (Medium),6559 W ARCHER AVE ,CHICAGO,IL,60638,Canvass,Pass,41.79214111875764,-87.78662636230499,"(41.79214111875764, -87.78662636230499)",Other,0,0,3,1,0,0,0,0,0,2,1,1646236-20100116,2006815,296727,MUZAMMAL INC..,7-ELEVEN,6559 W ARCHER AVE,CHICAGO,IL,60638,23,11,23-11,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1646236,RENEW,2010-01-16,2012-01-15,AAI,41.792141119,-87.786626362,2006-02-06,2016-01-15,5.668493150684932,0,1,1,0,0,0,0,0,0,0,0,0,0,73.16666666666667,4.726666666666667,0.6233333333333333,1.5603573066622616,10.060852427492595,10.529034967017187,0
509362,2011-10-07,DOMINOS PIZZA,DOMINOS PIZZA,2004448,Restaurant,Risk 2 (Medium),5401 S HARLEM AVE ,CHICAGO,IL,60638,Canvass,Pass,41.79392294638772,-87.80144211165198,"(41.79392294638772, -87.80144211165198)",Restaurant,0,0,2,1,0,0,0,0,0,2,1,2004448-20100121,2004448,348845,"RADHA PIZZA, INC.",DOMINOS PIZZA,5401 S HARLEM AVE 1ST,CHICAGO,IL,60638,23,52,23-52,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2004448,ISSUE,2010-01-21,2012-01-15,AAI,41.793922946,-87.801442112,2010-01-21,2018-01-15,1.7095890410958905,0,0,0,0,0,0,0,0,0,0,0,0,0,73.16666666666667,4.726666666666667,0.6233333333333333,1.311517229147126,5.364553584072845,7.311497745283363,0
509366,2011-10-14,TASTEE FREEZ,TASTEE FREEZ,2009136,Restaurant,Risk 1 (High),4400 S CALIFORNIA AVE ,CHICAGO,IL,60632,Canvass,Pass,41.81364168737443,-87.69451453758582,"(41.81364168737443, -87.69451453758582)",Restaurant,0,0,3,1,0,0,0,0,0,2,1,2009136-20110616,2092736,349412,"WBC PROFESSIONAL SERVICES, INC.",TASTEE FREEZ,4400 S CALIFORNIA AVE 1,CHICAGO,IL,60632,15,10,15-10,9,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2009136,RENEW,2011-06-16,2013-06-15,AAI,41.813641687,-87.694514538,2010-03-03,2015-06-15,1.6164383561643836,0,0,0,0,0,0,0,0,0,0,0,0,0.0033666666666666667,69.67,7.16,0.6666666666666666,33.03635666185232,47.05181508656396,22.12193713065835,0
509369,2011-10-14,7-ELEVEN,7-ELEVEN,1821207,Grocery Store,Risk 2 (Medium),5893 S ARCHER AVE ,CHICAGO,IL,60638,Canvass,Pass w/ Conditions,41.79557224921095,-87.76251629432232,"(41.79557224921095, -87.76251629432232)",Other,0,1,3,0,0,0,0,0,0,2,1,1821207-20100116,2007260,317622,M & F SON'S CORPORATION,7-ELEVEN,5893 S ARCHER AVE 1,CHICAGO,IL,60638,23,4,23-4,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1821207,RENEW,2010-01-16,2012-01-15,AAI,41.795572249,-87.762516294,2007-07-10,2018-01-15,4.265753424657534,0,1,1,0,0,0,0,0,0,0,0,0,0.0033666666666666667,69.67,7.16,0.6666666666666666,12.174148264054319,8.89598732556056,5.554171224977071,0
509371,2011-10-17,LAST CALL LOUNGE,LAST CALL LOUNGE,40991,Restaurant,Risk 2 (Medium),6316-6318 W 65TH ST ,CHICAGO,IL,60638,Canvass,Pass,41.77415695093783,-87.77940788571328,"(41.77415695093783, -87.77940788571328)",Restaurant,0,0,2,1,0,0,0,0,0,2,1,40991-20100116,2005052,16047,LAST CALL LOUNGE INC,LAST CALL LOUNGE,6316-6318 W 65TH ST 1ST,CHICAGO,IL,60638,23,4,23-4,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,40991,RENEW,2010-01-16,2012-01-15,AAI,41.774156951,-87.779407886,2002-05-16,2018-01-15,9.427397260273972,0,1,0,0,0,0,0,1,0,0,0,0,0.0019066666666666668,59.96666666666667,14.12,0.5733333333333333,4.587926660827248,8.030156015803836,9.881847441672653,0
509372,2011-10-17,7-ELEVEN,7-ELEVEN,1770247,Grocery Store,Risk 2 (Medium),6754 W 63RD ST ,CHICAGO,IL,60638,Canvass,Pass w/ Conditions,41.77764499407842,-87.79079419248302,"(41.77764499407842, -87.79079419248302)",Other,0,1,3,0,0,0,0,0,0,2,1,1770247-20100116,2007100,311488,FIRYAL RAHO CORPORATION,7-ELEVEN,6754 W 63RD ST,CHICAGO,IL,60638,13,22,13-22,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1770247,RENEW,2010-01-16,2012-01-15,AAI,41.777644994,-87.790794192,2006-12-27,2018-01-15,4.808219178082192,0,1,1,0,0,0,0,0,0,0,0,0,0.0019066666666666668,59.96666666666667,14.12,0.5733333333333333,6.938108331153592,6.961910168153328,6.08725195328132,0
509373,2011-10-17,POTBELLY SANDWICH WORKS,POTBELLY SANDWICH WORKS,1742580,Restaurant,Risk 1 (High),5709 S HARLEM AVE ,CHICAGO,IL,60638,Canvass,Pass,41.78804126817258,-87.80121411219669,"(41.78804126817258, -87.80121411219669)",Restaurant,0,0,4,1,0,0,0,0,0,2,1,1742580-20110116,2066539,65004,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS,5709 S HARLEM AVE,CHICAGO,IL,60638,23,49,23-49,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1742580,RENEW,2011-01-16,2013-01-15,AAI,41.788041268,-87.801214112,2007-05-23,2019-01-15,4.405479452054794,0,0,0,0,0,0,0,0,0,0,0,0,0.0019066666666666668,59.96666666666667,14.12,0.5733333333333333,5.8083714605125145,4.64379122359179,6.932212799547738,0
509376,2011-10-20,LA ACAMBARENSE BAKERY,LA ACAMBARENSE BAKERY,1823249,Bakery,Risk 2 (Medium),3815 S KEDZIE AVE ,CHICAGO,IL,60632,Canvass,Fail,41.823886400058726,-87.70428725346807,"(41.823886400058726, -87.70428725346807)",Other,1,0,4,0,1,0,0,0,0,2,1,1823249-20110616,2091928,318954,LA ACAMBARENSE BAKERY LLC,LA ACAMBARENSE BAKERY,3815 S KEDZIE AVE 1ST FLOOR 1,CHICAGO,IL,60632,12,12,12-12,9,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1823249,RENEW,2011-06-16,2013-06-15,AAI,41.8238864,-87.704287253,2007-08-10,2019-06-15,4.197260273972603,0,0,0,0,0,0,0,0,0,0,0,0,0.009986666666666666,52.73,16.266666666666666,0.6900000000000001,10.004506346614582,18.267593129951194,10.011294934882311,1
509377,2011-10-20,SUPER MERCADO LA FIESTA,"SUPER MERCADO LA FIESTA,INC.",2004021,Grocery Store,Risk 1 (High),5425-5427 S KEDZIE AVE ,CHICAGO,IL,60632,Canvass,Fail,41.79453798064966,-87.70344095393115,"(41.79453798064966, -87.70344095393115)",Other,0,2,5,0,1,0,0,0,0,2,1,2004021-20110616,2092703,348677,"SUPER MERCADO EL FIESTA, INC.",SUPER MERCADO LA FIESTA,5425-5427 S KEDZIE AVE 1ST,CHICAGO,IL,60632,14,26,14-26,9,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2004021,RENEW,2011-06-16,2013-06-15,AAI,41.794537981,-87.703440954,2009-12-08,2015-06-15,1.8657534246575342,0,0,0,0,0,0,0,0,0,0,0,0,0.009986666666666666,52.73,16.266666666666666,0.6900000000000001,19.73093395380868,37.30639277088953,18.885728211674703,0
509379,2011-10-20,55TH GAS STATION INC.,MARATHON,1494344,Grocery Store,Risk 3 (Low),5456 S PULASKI RD ,CHICAGO,IL,60632,Canvass,Fail,41.79335091300274,-87.72331142877019,"(41.79335091300274, -87.72331142877019)",Other,1,1,2,0,1,0,0,0,0,2,1,1494344-20110616,2091432,277669,"55 TH GAS STATION, INC.",55TH GAS STATION INC.,5456 S PULASKI RD,CHICAGO,IL,60632,23,6,23-6,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1494344,RENEW,2011-06-16,2013-06-15,AAI,41.793350913,-87.723311429,2004-09-27,2015-06-15,7.065753424657534,0,1,0,0,0,1,0,0,0,1,0,0,0.009986666666666666,52.73,16.266666666666666,0.6900000000000001,8.053017138914388,14.968771783912736,23.31695433549911,1
509380,2011-10-21,EDWARDS ECC,EDWARDS ECC,2192636,School,Risk 1 (High),4950 S LAPORTE AVE ,CHICAGO,IL,60638,Canvass,Pass,41.802413407831956,-87.74683344588986,"(41.802413407831956, -87.74683344588986)",Other,0,0,1,1,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.011970000000000001,49.25333333333333,18.209999999999997,0.7733333333333334,27.396623880857916,9.85034492955651,4.099851462320778,0
509381,2011-10-21,DA CATCH FISH & CHICKEN,DA CATCH FISH & CHICKEN,1381043,Restaurant,Risk 2 (Medium),4646 S CICERO AVE ,CHICAGO,IL,60638,Canvass,Pass,41.8080521064228,-87.74330662118471,"(41.8080521064228, -87.74330662118471)",Restaurant,0,0,3,1,0,0,0,0,0,2,1,1381043-20100116,2006423,265642,J & J FISH  ON CICERO INC,DA CATCH FISH & CHICKEN,4646 S CICERO AVE,CHICAGO,IL,60638,22,37,22-37,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1381043,RENEW,2010-01-16,2012-01-15,AAI,41.808052106,-87.743306621,2003-08-01,2014-01-15,8.227397260273973,0,0,0,0,0,0,0,0,0,0,0,0,0.011970000000000001,49.25333333333333,18.209999999999997,0.7733333333333334,22.822638185884376,16.242308659959296,11.614515924777708,0
509383,2011-10-24,7-ELEVEN,7-ELEVEN,1271535,Grocery Store,Risk 2 (Medium),4353 W 55TH ST ,CHICAGO,IL,60632,Canvass,Fail,41.793008028419656,-87.73264551503843,"(41.793008028419656, -87.73264551503843)",Other,0,2,3,0,1,0,0,0,0,2,1,1271535-20110616,2091200,250744,A RATHAPPILLIL CORPORATION,7-ELEVEN,4353 W 55TH ST,CHICAGO,IL,60632,13,24,13-24,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1271535,RENEW,2011-06-16,2013-06-15,AAI,41.793008028,-87.732645515,2002-08-08,2019-06-15,9.216438356164383,0,0,0,0,0,0,0,0,0,0,0,0,0,62.49000000000001,6.583333333333333,0.63,34.05700012771472,24.921350646355346,10.48237899870107,0
509384,2011-10-24,ARCHER-NAGLE CITGO,CITGO,1820361,Grocery Store,Risk 3 (Low),6434 W ARCHER AVE ,CHICAGO,IL,60638,Canvass,Fail,41.79242577857389,-87.78317609026391,"(41.79242577857389, -87.78317609026391)",Other,0,1,3,0,1,0,0,0,0,2,1,1820361-20100116,2007249,317264,"MBS PETROLEUM, INC.",ARCHER SHELL,6434 W ARCHER AVE 1ST,CHICAGO,IL,60638,23,3,23-3,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1820361,RENEW,2010-01-16,2012-01-15,AAI,41.792425779,-87.78317609,2007-08-23,2020-01-15,4.1726027397260275,0,1,0,0,0,0,0,0,0,1,0,0,0,62.49000000000001,6.583333333333333,0.63,4.543672895196806,15.761071414271628,3.106264846472933,0
509385,2011-10-25,DON PAN BAKERY,DON PAN BAKERY,1273391,Restaurant,Risk 2 (Medium),5154 S KEDZIE AVE ,CHICAGO,IL,60632,Canvass,Pass,41.79919549590696,-87.70386635809794,"(41.79919549590696, -87.70386635809794)",Restaurant,0,0,4,1,0,0,0,0,0,2,1,1273391-20110616,2091214,251629,DON PAN BAKERY OF CHICAGO INC.,DON PAN BAKERY,5154 S KEDZIE AVE 1ST,CHICAGO,IL,60632,14,34,14-34,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1273391,RENEW,2011-06-16,2013-06-15,AAI,41.799195496,-87.703866358,2002-10-08,2019-06-15,9.052054794520547,0,0,0,0,0,0,0,0,0,0,0,0,0.0037099999999999998,65.94666666666666,7.489999999999999,0.6166666666666667,17.038715798009186,38.495514099866696,8.583522034374226,0
509386,2011-10-25,MARIO'S MARKET,MARIO'S MARKET,1647515,Grocery Store,Risk 3 (Low),2959 W PERSHING RD ,CHICAGO,IL,60632,Canvass,Pass,41.822581732446984,-87.69941058214745,"(41.822581732446984, -87.69941058214745)",Other,0,0,1,1,0,0,0,0,0,2,1,1647515-20110616,2091636,297321,MARIO AVILEZ,MARIO'S MARKET,2959 W PERSHING RD,CHICAGO,IL,60632,12,12,12-12,9,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1647515,RENEW,2011-06-16,2013-06-15,AAI,41.822581732,-87.699410582,2005-11-22,2015-06-15,5.926027397260274,0,0,0,0,0,0,0,0,0,0,0,0,0.0037099999999999998,65.94666666666666,7.489999999999999,0.6166666666666667,17.098429647296857,29.697239593683307,28.952323096137754,0
509387,2011-10-25,CARNICERIA GERARDO'S,CARNICERIA GERARDO'S,40503,Grocery Store,Risk 1 (High),3116 W POPE JOHN PAUL II DR ,CHICAGO,IL,60632,Canvass,Fail,41.815529359881204,-87.70255656657088,"(41.815529359881204, -87.70255656657088)",Other,0,1,3,0,1,0,0,0,0,2,1,40503-20110616,2089920,15964,SILVIA OJEDA,CARNICERIA GERARDO'S,3116 W POPE JOHN PAUL II DR,CHICAGO,IL,60632,15,23,15-23,9,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,40503,RENEW,2011-06-16,2013-06-15,AAI,41.81552936,-87.702556567,2002-08-16,2015-06-15,9.197260273972603,0,0,0,0,0,0,0,0,0,0,0,0,0.0037099999999999998,65.94666666666666,7.489999999999999,0.6166666666666667,8.306805475753947,30.2747091987077,16.636762363751007,0
509388,2011-10-25,BANGES SUPERMARKET,BANGES SUPERMARKET,1970347,Grocery Store,Risk 2 (Medium),3801 S KEDZIE AVE ,CHICAGO,IL,60632,Canvass,Pass,41.82436097443363,-87.70430021599134,"(41.82436097443363, -87.70430021599134)",Other,0,0,2,1,0,0,0,0,0,2,1,1970347-20110616,2092295,343458,MARiA ELENA ARMENTA,BANGES SUPERMARKET,3801 S KEDZIE AVE 1,CHICAGO,IL,60632,12,12,12-12,9,1006,Retail Food Establishment,NA,NA,1970347,RENEW,2011-06-16,2013-06-15,AAC,41.824360974,-87.704300216,2009-06-11,2013-06-15,2.372602739726027,0,0,0,0,0,1,0,0,0,0,0,0,0.0037099999999999998,65.94666666666666,7.489999999999999,0.6166666666666667,8.927896209686791,18.565621397784753,10.617809057570318,0
509389,2011-10-25,PIZZA CASTLE,PIZZA CASTLE,3786,Restaurant,Risk 2 (Medium),3256 W 55TH ST ,CHICAGO,IL,60632,Canvass,Pass,41.79359110249798,-87.70578850238087,"(41.79359110249798, -87.70578850238087)",Restaurant,0,0,1,1,0,0,0,0,0,2,1,3786-20110616,2090478,50401,RICHARD JENSEN,PIZZA CASTLE,3256 W 55TH ST  1ST,CHICAGO,IL,60632,14,34,14-34,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,3786,RENEW,2011-06-16,2013-06-15,AAI,41.793591102,-87.705788502,2001-08-16,2019-06-15,10.197260273972603,0,0,0,0,0,0,0,0,0,0,0,0,0.0037099999999999998,65.94666666666666,7.489999999999999,0.6166666666666667,16.288083435287955,38.80642819490828,16.82776798406699,0
509391,2011-10-26,SUPER AVENIDA FRUTERIA,,45237,Grocery Store,Risk 1 (High),2557 W POPE JOHN PAUL II DR ,CHICAGO,IL,60632,Canvass,Pass w/ Conditions,41.81551345187948,-87.68938070928675,"(41.81551345187948, -87.68938070928675)",Other,0,1,2,0,0,0,0,0,0,2,1,45237-20110616,2089944,16530,ESTHER NARVAEZ,SUPER AVENIDA FRUTERIA,2557 W POPE JOHN PAUL II DR 1ST,CHICAGO,IL,60632,15,19,15-19,9,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,45237,RENEW,2011-06-16,2013-06-15,AAI,41.815513452,-87.689380709,2002-08-16,2013-06-15,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0038966666666666663,68.60666666666667,10.03,0.5933333333333333,33.70907158189536,41.95059172737432,23.214960826755558,0
509392,2011-10-26,LITTLE LEARNERS DAYCARE,LITTLE LEARNERS DAYCARE,1938252,Daycare (2 Years),Risk 1 (High),6255 S MAYFIELD AVE ,CHICAGO,IL,60638,Canvass,Pass,41.778117574741486,-87.76891206328479,"(41.778117574741486, -87.76891206328479)",Other,0,0,0,1,0,0,0,0,0,2,1,1938252-20100116,2005386,30084,LITTLE LEARNERS DAYCARE INCORPORATED,LITTLE LEARNERS DAYCARE,6255 S MAYFIELD AVE,CHICAGO,IL,60638,13,1,13-1,8,1585,Day Care Center Under 2 Years,NA,NA,1938252,RENEW,2010-01-16,2012-01-15,AAI,41.778117575,-87.768912063,2009-01-23,2014-01-15,2.756164383561644,0,0,0,0,0,1,0,0,0,0,0,0,0.0038966666666666663,68.60666666666667,10.03,0.5933333333333333,11.482167036503718,27.817108384435837,9.893501733007799,0
509393,2011-10-26,LITTLE LEARNERS DAYCARE,LITTLE LEARNERS DAYCARE,1938251,Daycare (2 Years),Risk 1 (High),6255 S MAYFIELD AVE ,CHICAGO,IL,60638,Canvass,Pass,41.778117574741486,-87.76891206328479,"(41.778117574741486, -87.76891206328479)",Other,0,0,0,1,0,0,0,0,0,2,1,1938251-20100116,2005385,30084,LITTLE LEARNERS DAYCARE INCORPORATED,LITTLE LEARNERS DAYCARE,6255 S MAYFIELD AVE,CHICAGO,IL,60638,13,1,13-1,8,1584,Day Care Center 2 - 6 Years,NA,NA,1938251,RENEW,2010-01-16,2012-01-15,AAI,41.778117575,-87.768912063,2009-01-23,2014-01-15,2.756164383561644,0,0,0,0,0,1,0,0,0,0,0,0,0.0038966666666666663,68.60666666666667,10.03,0.5933333333333333,11.482167036503718,27.817108384435837,9.893501733007799,0
509395,2011-10-27,POTBELLY SANDWICH WORKS LLC,POTBELLY SANDWICH WORKS LLC,1142125,Restaurant,Risk 1 (High),5800 S CICERO AVE ,CHICAGO,IL,60638,Canvass,Pass,41.78765242854233,-87.74155974458178,"(41.78765242854233, -87.74155974458178)",Restaurant,0,0,2,1,0,0,0,0,0,2,1,1142125-20110116,2066518,65004,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS LLC,5700 S CICERO AVE,CHICAGO,IL,60638,23,41,23-41,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1142125,RENEW,2011-01-16,2013-01-15,AAI,41.789329323,-87.741645644,2002-02-16,2019-01-15,9.698630136986301,0,0,0,0,0,0,0,0,0,0,0,0,0.00508,64.86333333333334,12.926666666666668,0.66,1.3867443234678873,1.9558114966946873,1.409276628438579,0
509396,2011-10-27,GOLD COAST DOGS,GOLD COAST DOGS,1142589,Restaurant,Risk 1 (High),5700 S CICERO ,CHICAGO,IL,60638,Canvass,Pass,41.789329323265385,-87.74164564419637,"(41.789329323265385, -87.74164564419637)",Restaurant,0,0,2,1,0,0,0,0,0,2,1,1142589-20100116,2006088,214421,"MIDWAY RESTAURANT DEVELOPMENT, LTD.",GOLD COAST DOGS,5700 S CICERO AVE TERM 5 M10-TEMP,CHICAGO,IL,60638,23,41,23-41,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1142589,RENEW,2010-01-16,2012-01-15,AAI,41.789329323,-87.741645644,2002-02-16,2018-01-15,9.698630136986301,0,0,0,0,0,0,0,0,0,0,0,0,0.00508,64.86333333333334,12.926666666666668,0.66,1.6129512444485774,1.2005020304440277,1.3151230421063662,0
